Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://honkai-builds.com/nguyen-lieu/chia-khoa-linh-cam"")",Chrome 125.0.0.0,,,29-05-2024 17:33:27,29-05-2024 17:33:32,4.563s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:32,29-05-2024 17:33:32,0.106s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_santhu,Chrome 125.0.0.0,,,29-05-2024 17:33:32,29-05-2024 17:33:32,0.643s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:32,29-05-2024 17:33:32,0.611s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_satlanh,Chrome 125.0.0.0,,,29-05-2024 17:33:32,29-05-2024 17:33:33,0.964s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:32,29-05-2024 17:33:33,0.809s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:33,29-05-2024 17:33:33,0.136s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_tinhthe,Chrome 125.0.0.0,,,29-05-2024 17:33:33,29-05-2024 17:33:39,5.777s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:33,29-05-2024 17:33:34,0.660s,PASSED
"navigateToUrl(""https://honkai-builds.com/nguyen-lieu/luoi-dao-tinh-the"")",Chrome 125.0.0.0,,,29-05-2024 17:33:34,29-05-2024 17:33:39,4.915s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:39,29-05-2024 17:33:39,0.106s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_tramluan,Chrome 125.0.0.0,,,29-05-2024 17:33:39,29-05-2024 17:33:40,0.631s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:39,29-05-2024 17:33:40,0.623s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_trithuc,Chrome 125.0.0.0,,,29-05-2024 17:33:40,29-05-2024 17:33:41,0.928s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:40,29-05-2024 17:33:41,0.775s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:33:41,29-05-2024 17:33:41,0.141s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_tritue,Chrome 125.0.0.0,,,29-05-2024 17:33:41,29-05-2024 17:33:46,4.923s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:41,29-05-2024 17:33:42,0.681s,PASSED
"navigateToUrl(""https://honkai-builds.com/nguyen-lieu/luoi-dao-tu-vong"")",Chrome 125.0.0.0,,,29-05-2024 17:33:42,29-05-2024 17:33:46,4.144s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_tuvong,Chrome 125.0.0.0,,,29-05-2024 17:33:46,29-05-2024 17:33:46,0.716s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:46,29-05-2024 17:33:46,0.711s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_utoi,Chrome 125.0.0.0,,,29-05-2024 17:33:46,29-05-2024 17:33:47,0.857s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:46,29-05-2024 17:33:47,0.842s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/NguyenLieu/item_vohon,Chrome 125.0.0.0,,,29-05-2024 17:33:47,29-05-2024 17:33:52,4.839s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:47,29-05-2024 17:33:48,0.784s,PASSED
"navigateToUrl(""https://honkai-builds.com/nguyen-lieu/luoi-kiem-vo-hon"")",Chrome 125.0.0.0,,,29-05-2024 17:33:48,29-05-2024 17:33:52,3.982s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Character/4_star,Chrome 125.0.0.0,,,29-05-2024 17:33:52,29-05-2024 17:34:07,14.475s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:33:52,29-05-2024 17:33:53,0.739s,PASSED
"navigateToUrl(""https://honkai-builds.com/nhan-vat"")",Chrome 125.0.0.0,,,29-05-2024 17:33:53,29-05-2024 17:34:04,11.342s,PASSED
"click(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/img_Nhn Vt_jet-tabs__label-image""))",Chrome 125.0.0.0,,,29-05-2024 17:34:04,29-05-2024 17:34:06,1.735s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/div_Gallagher""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:34:06,29-05-2024 17:34:06,0.311s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:34:06,29-05-2024 17:34:07,0.344s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Character/5-Star,Chrome 125.0.0.0,,,29-05-2024 17:34:47,29-05-2024 17:35:02,14.841s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:34:47,29-05-2024 17:34:47,0.646s,PASSED
"navigateToUrl(""https://honkai-builds.com/nhan-vat"")",Chrome 125.0.0.0,,,29-05-2024 17:34:47,29-05-2024 17:34:59,12.084s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/div_Boothill""))",Chrome 125.0.0.0,,,29-05-2024 17:34:59,29-05-2024 17:35:02,2.106s,FAILED
,,,,,,,
Test Cases/Honkai Star Rail/Character/Bang,Chrome 125.0.0.0,,,29-05-2024 17:35:02,29-05-2024 17:35:15,13.580s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:35:02,29-05-2024 17:35:02,0.657s,PASSED
"navigateToUrl(""https://honkai-builds.com/nhan-vat"")",Chrome 125.0.0.0,,,29-05-2024 17:35:02,29-05-2024 17:35:14,11.477s,PASSED
"click(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/img_Nhn Vt_jet-tabs__label-image (5)""))",Chrome 125.0.0.0,,,29-05-2024 17:35:14,29-05-2024 17:35:15,0.938s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tng Hp Nhn Vt Honkai Star Rail - Honka_8a0d51/div_Jingliu""), 0)",Chrome 125.0.0.0,,,29-05-2024 17:35:15,29-05-2024 17:35:15,0.379s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 17:35:15,29-05-2024 17:35:15,0.125s,PASSED
,,,,,,,
Test Cases/Honkai Star Rail/Character/Character_Detail,Chrome 125.0.0.0,,,29-05-2024 17:35:15,29-05-2024 17:35:22,6.584s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 17:35:15,29-05-2024 17:35:16,0.599s,PASSED
